"filename", "language", "JavaScript", "JSON", "TypeScript", "Markdown", "HTML", "JavaScript JSX", "TypeScript JSX", "PostCSS", "JSON with Comments", "SVG", "Pug", "Prisma", "comment", "blank", "total"
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\calendar.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\calender-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\chat.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\check-circle.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\check-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\chevron-down.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 7
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\chevron-left.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\chevron-up.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\close-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\close.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 16
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\copy.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\docs.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\dollar-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\download.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\envelope.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\eye-close.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\eye.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\file.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\folder.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\grid.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\group.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\horizontal-dots.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\index.ts", "TypeScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 116
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\info-error.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\info-hexa.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\info.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\list.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\lock.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\mail-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\moredot.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\page.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\paper-plane.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\pencil.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\pie-chart.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\plug-in.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\plus.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\shooting-star.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\table.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\task-icon.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\time.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\trash.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\user-circle.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 7
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\user-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\icons\videos.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 688, 0, 0, 0, 0, 11, 81, 780
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\layout\AppHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 5, 16, 175
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\layout\AppLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 39
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\layout\AppSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 73, 16, 453
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\layout\Backdrop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\layout\SidebarWidget.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 24
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ActiveApplication\ActiveApp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 319, 0, 0, 0, 0, 0, 14, 60, 393
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\AdminLogs\AdminLogs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 9, 35, 380
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ApplicationBuilder\AddSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 17, 46, 284
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ApplicationBuilder\Application.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 563, 0, 0, 0, 0, 0, 33, 97, 693
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ApplicationBuilder\CreateApplication.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 8, 53, 385
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ApplicationBuilder\LoanApplicationConfig.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 15, 50, 315
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\AuthPages\AuthPageLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 2, 41
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\AuthPages\SignIn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\AuthPages\SignUp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Blank.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Brokers\AllBrokerAdmin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 16, 56, 471
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Brokers\AllBrokers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 18, 97, 1115
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Brokers\BrokersLenders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 0, 0, 16, 43, 400
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Brokers\EditBrokerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 3, 17, 121
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 3, 14, 285
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Charts\BarChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Charts\LineChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Dashboard\Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Documents\AllDocuments.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 9, 39, 326
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Forms\FormElements.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 2, 41
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\LandingPageLeads\AllLeads.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 7, 34, 272
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Lenders\AllLenders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1093, 0, 0, 0, 0, 0, 18, 120, 1231
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Lenders\EditLenderModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 6, 16, 181
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\LoanProducts\AllLoanProducts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 21, 49, 489
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\LoanProducts\AssignedProducts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 14, 28, 327
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\LoanProducts\LenderAssignProduct.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0, 0, 28, 115, 860
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ManageUser\AddUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 10, 27, 251
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\ManageUser\AllUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 12, 24, 270
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\OtherPage\NotFound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 5, 45
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Settings\SettingSideBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 3, 12, 143
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\SuperAdmin\AllSuperAdmin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 445, 0, 0, 0, 0, 0, 22, 51, 518
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\Tables\BasicTables.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\TemplateBuilder\AddFields.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 13, 51, 360
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\TemplateBuilder\AddLoanProduct.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 11, 42, 271
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\TemplateBuilder\AddSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 14, 41, 266
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\TemplateBuilder\AllTemplates.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 8, 46, 341
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\TemplateBuilder\CreateTemplate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 7, 26, 181
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Alerts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 2, 83
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Avatars.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 2, 124
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Badges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 2, 2, 172
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Buttons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 7, 2, 119
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Images.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 2, 30
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UiElements\Videos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 2, 38
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\pages\UserProfiles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 2, 28
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\svg.d.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\tsconfig.node.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"d:\Vibrantick\November 2025\LendingCart\admin-dashboard\vite.config.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 19
"d:\Vibrantick\November 2025\LendingCart\backend\app.js", "JavaScript", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 224
"d:\Vibrantick\November 2025\LendingCart\backend\config\openfga.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"d:\Vibrantick\November 2025\LendingCart\backend\config\prisma.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"d:\Vibrantick\November 2025\LendingCart\backend\middleware\authMiddleware.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 102
"d:\Vibrantick\November 2025\LendingCart\backend\middleware\fgaMiddleware.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 45
"d:\Vibrantick\November 2025\LendingCart\backend\package-lock.json", "JSON", 0, 6399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6400
"d:\Vibrantick\November 2025\LendingCart\backend\package.json", "JSON", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"d:\Vibrantick\November 2025\LendingCart\backend\plugins\dbPlugin.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\Vibrantick\November 2025\LendingCart\backend\plugins\verifyBroker.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"d:\Vibrantick\November 2025\LendingCart\backend\plugins\verifyLender.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"d:\Vibrantick\November 2025\LendingCart\backend\plugins\verifySuperAdmin.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"d:\Vibrantick\November 2025\LendingCart\backend\prisma\client.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\Vibrantick\November 2025\LendingCart\backend\prisma\schema.prisma", "Prisma", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 961, 58, 197, 1216
"d:\Vibrantick\November 2025\LendingCart\backend\prisma\seed.js", "JavaScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 125
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\ClmLandingPage\delete.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\ClmLandingPage\index.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\ClmLandingPage\list.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\ClmLandingPage\status.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\CommercialLendingMastery\delete.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\CommercialLendingMastery\index.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\CommercialLendingMastery\list.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\CommercialLendingMastery\status.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\LandingPagesLeads\index.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\adminUsers\create.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 75
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\adminUsers\index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 14
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\adminUsers\read.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 52
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\activeApplication.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 75
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\createApplication.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 56
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\createFromTemplate.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 69
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\fields\addField.js", "JavaScript", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 171
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\fields\deleteField.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 55
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\fields\listFields.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 66
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\fields\updateField.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\index.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 43
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\listApplications.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\products\addProduct.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 69
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\products\listProducts.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 37
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\products\removeProduct.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 40
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\sections\allSections.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 66
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\sections\createSection.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 73
"d:\Vibrantick\November 2025\LendingCart\backend\routes\admin\applications\sections\index.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
